"id","name","archetype","home_city","level_policy","team_theme","starts_battle","reward_marks","dialogue_key","world_role","placed_in_world","placement_kind","can_have_legendary"
"NPC1282","Hale Keir","city_binder","city_22","story_plus_party_scaled","metal","talk_to_battle","1844","dlg_npc1282","simulation_matrix_pool","false","generated_only","false"
"NPC1283","Ira Noct","arena_apprentice","city_23","story_plus_party_scaled","shade","talk_to_battle","1861","dlg_npc1283","simulation_matrix_pool","false","generated_only","false"
"NPC1284","Juno Arc","veyr_scout","city_24","story_plus_party_scaled","radiant","talk_to_battle","1878","dlg_npc1284","simulation_matrix_pool","false","generated_only","false"
"NPC1285","Kira Holt","relic_hunter","city_25","story_plus_party_scaled","mind","talk_to_battle","1895","dlg_npc1285","simulation_matrix_pool","false","generated_only","false"
"NPC1286","Lio Sol","prism_student","city_26","story_plus_party_scaled","echo","talk_to_battle","1912","dlg_npc1286","simulation_matrix_pool","false","generated_only","false"
"NPC1287","Mira Maren","field_medic","city_27","story_plus_party_scaled","echo","talk_to_battle","1929","dlg_npc1287","simulation_matrix_pool","false","generated_only","false"
"NPC1288","Nox Tor","storm_sailor","city_28","story_plus_party_scaled","ember","talk_to_battle","1946","dlg_npc1288","simulation_matrix_pool","false","generated_only","false"
"NPC1289","Oren Vale","archive_duelist","city_29","story_plus_party_scaled","tide","talk_to_battle","1963","dlg_npc1289","simulation_matrix_pool","false","generated_only","false"
"NPC1290","Pax Quill","postgame_master","city_30","story_plus_party_scaled","verdance","talk_to_battle","1980","dlg_npc1290","simulation_matrix_pool","false","generated_only","false"
"NPC1291","Quin Nox","route_binder","city_01","story_plus_party_scaled","stone","talk_to_battle","1997","dlg_npc1291","simulation_matrix_pool","false","generated_only","false"
"NPC1292","Rhea Reed","city_binder","city_02","story_plus_party_scaled","gale","talk_to_battle","2014","dlg_npc1292","simulation_matrix_pool","false","generated_only","false"
"NPC1293","Senn Esh","arena_apprentice","city_03","story_plus_party_scaled","spark","talk_to_battle","2031","dlg_npc1293","simulation_matrix_pool","false","generated_only","false"
"NPC1294","Talia Rusk","veyr_scout","city_04","story_plus_party_scaled","frost","talk_to_battle","2048","dlg_npc1294","simulation_matrix_pool","false","generated_only","false"
"NPC1295","Uma Voss","relic_hunter","city_05","story_plus_party_scaled","metal","talk_to_battle","2065","dlg_npc1295","simulation_matrix_pool","false","generated_only","false"
"NPC1296","Venn Rook","prism_student","city_06","story_plus_party_scaled","shade","talk_to_battle","2082","dlg_npc1296","simulation_matrix_pool","false","generated_only","false"
"NPC1297","Wren Fenn","field_medic","city_07","story_plus_party_scaled","radiant","talk_to_battle","2099","dlg_npc1297","simulation_matrix_pool","false","generated_only","false"
"NPC1298","Xara Wren","storm_sailor","city_08","story_plus_party_scaled","mind","talk_to_battle","2116","dlg_npc1298","simulation_matrix_pool","false","generated_only","false"
"NPC1299","Yven Pell","archive_duelist","city_09","story_plus_party_scaled","echo","talk_to_battle","2133","dlg_npc1299","simulation_matrix_pool","false","generated_only","false"
"NPC1300","Zale Thane","postgame_master","city_10","story_plus_party_scaled","shade","talk_to_battle","2150","dlg_npc1300","simulation_matrix_pool","false","generated_only","false"
"NPC1301","Ari Silt","route_binder","city_11","story_plus_party_scaled","ember","talk_to_battle","2167","dlg_npc1301","simulation_matrix_pool","false","generated_only","false"
"NPC1302","Bela Keir","city_binder","city_12","story_plus_party_scaled","tide","talk_to_battle","2184","dlg_npc1302","simulation_matrix_pool","false","generated_only","false"
"NPC1303","Cato Noct","arena_apprentice","city_13","story_plus_party_scaled","verdance","talk_to_battle","2201","dlg_npc1303","simulation_matrix_pool","false","generated_only","false"
"NPC1304","Dena Arc","veyr_scout","city_14","story_plus_party_scaled","stone","talk_to_battle","2218","dlg_npc1304","simulation_matrix_pool","false","generated_only","false"
"NPC1305","Eron Holt","relic_hunter","city_15","story_plus_party_scaled","gale","talk_to_battle","2235","dlg_npc1305","simulation_matrix_pool","false","generated_only","false"
"NPC1306","Fia Sol","prism_student","city_16","story_plus_party_scaled","spark","talk_to_battle","2252","dlg_npc1306","simulation_matrix_pool","false","generated_only","false"
"NPC1307","Garr Maren","field_medic","city_17","story_plus_party_scaled","frost","talk_to_battle","2269","dlg_npc1307","simulation_matrix_pool","false","generated_only","false"
"NPC1308","Hale Tor","storm_sailor","city_18","story_plus_party_scaled","metal","talk_to_battle","2286","dlg_npc1308","simulation_matrix_pool","false","generated_only","false"
"NPC1309","Ira Vale","archive_duelist","city_19","story_plus_party_scaled","shade","talk_to_battle","2303","dlg_npc1309","simulation_matrix_pool","false","generated_only","false"
"NPC1310","Juno Quill","postgame_master","city_20","story_plus_party_scaled","radiant","talk_to_battle","2320","dlg_npc1310","simulation_matrix_pool","false","generated_only","false"
"NPC1311","Kira Nox","route_binder","city_21","story_plus_party_scaled","mind","talk_to_battle","2337","dlg_npc1311","simulation_matrix_pool","false","generated_only","false"
"NPC1312","Lio Reed","city_binder","city_22","story_plus_party_scaled","echo","talk_to_battle","2354","dlg_npc1312","simulation_matrix_pool","false","generated_only","false"
"NPC1313","Mira Esh","arena_apprentice","city_23","story_plus_party_scaled","radiant","talk_to_battle","2371","dlg_npc1313","simulation_matrix_pool","false","generated_only","false"
"NPC1314","Nox Rusk","veyr_scout","city_24","story_plus_party_scaled","ember","talk_to_battle","2388","dlg_npc1314","simulation_matrix_pool","false","generated_only","false"
"NPC1315","Oren Voss","relic_hunter","city_25","story_plus_party_scaled","tide","talk_to_battle","2405","dlg_npc1315","simulation_matrix_pool","false","generated_only","false"
"NPC1316","Pax Rook","prism_student","city_26","story_plus_party_scaled","verdance","talk_to_battle","2422","dlg_npc1316","simulation_matrix_pool","false","generated_only","false"
"NPC1317","Quin Fenn","field_medic","city_27","story_plus_party_scaled","stone","talk_to_battle","2439","dlg_npc1317","simulation_matrix_pool","false","generated_only","false"
"NPC1318","Rhea Wren","storm_sailor","city_28","story_plus_party_scaled","gale","talk_to_battle","2456","dlg_npc1318","simulation_matrix_pool","false","generated_only","false"
"NPC1319","Senn Pell","archive_duelist","city_29","story_plus_party_scaled","spark","talk_to_battle","2473","dlg_npc1319","simulation_matrix_pool","false","generated_only","false"
"NPC1320","Talia Thane","postgame_master","city_30","story_plus_party_scaled","frost","talk_to_battle","2490","dlg_npc1320","simulation_matrix_pool","false","generated_only","false"
"NPC1321","Uma Silt","route_binder","city_01","story_plus_party_scaled","metal","talk_to_battle","2507","dlg_npc1321","simulation_matrix_pool","false","generated_only","false"
"NPC1322","Venn Keir","city_binder","city_02","story_plus_party_scaled","shade","talk_to_battle","2524","dlg_npc1322","simulation_matrix_pool","false","generated_only","false"
"NPC1323","Wren Noct","arena_apprentice","city_03","story_plus_party_scaled","radiant","talk_to_battle","2541","dlg_npc1323","simulation_matrix_pool","false","generated_only","false"
"NPC1324","Xara Arc","veyr_scout","city_04","story_plus_party_scaled","mind","talk_to_battle","58","dlg_npc1324","simulation_matrix_pool","false","generated_only","false"
"NPC1325","Yven Holt","relic_hunter","city_05","story_plus_party_scaled","echo","talk_to_battle","75","dlg_npc1325","simulation_matrix_pool","false","generated_only","false"
"NPC1326","Zale Sol","prism_student","city_06","story_plus_party_scaled","mind","talk_to_battle","92","dlg_npc1326","simulation_matrix_pool","false","generated_only","false"
"NPC1327","Ari Maren","field_medic","city_07","story_plus_party_scaled","ember","talk_to_battle","109","dlg_npc1327","simulation_matrix_pool","false","generated_only","false"
"NPC1328","Bela Tor","storm_sailor","city_08","story_plus_party_scaled","tide","talk_to_battle","126","dlg_npc1328","simulation_matrix_pool","false","generated_only","false"
"NPC1329","Cato Vale","archive_duelist","city_09","story_plus_party_scaled","verdance","talk_to_battle","143","dlg_npc1329","simulation_matrix_pool","false","generated_only","false"
"NPC1330","Dena Quill","postgame_master","city_10","story_plus_party_scaled","stone","talk_to_battle","160","dlg_npc1330","simulation_matrix_pool","false","generated_only","false"
"NPC1331","Eron Nox","route_binder","city_11","story_plus_party_scaled","gale","talk_to_battle","177","dlg_npc1331","simulation_matrix_pool","false","generated_only","false"
"NPC1332","Fia Reed","city_binder","city_12","story_plus_party_scaled","spark","talk_to_battle","194","dlg_npc1332","simulation_matrix_pool","false","generated_only","false"
"NPC1333","Garr Esh","arena_apprentice","city_13","story_plus_party_scaled","frost","talk_to_battle","211","dlg_npc1333","simulation_matrix_pool","false","generated_only","false"
"NPC1334","Hale Rusk","veyr_scout","city_14","story_plus_party_scaled","metal","talk_to_battle","228","dlg_npc1334","simulation_matrix_pool","false","generated_only","false"
"NPC1335","Ira Voss","relic_hunter","city_15","story_plus_party_scaled","shade","talk_to_battle","245","dlg_npc1335","simulation_matrix_pool","false","generated_only","false"
"NPC1336","Juno Rook","prism_student","city_16","story_plus_party_scaled","radiant","talk_to_battle","262","dlg_npc1336","simulation_matrix_pool","false","generated_only","false"
"NPC1337","Kira Fenn","field_medic","city_17","story_plus_party_scaled","mind","talk_to_battle","279","dlg_npc1337","simulation_matrix_pool","false","generated_only","false"
"NPC1338","Lio Wren","storm_sailor","city_18","story_plus_party_scaled","echo","talk_to_battle","296","dlg_npc1338","simulation_matrix_pool","false","generated_only","false"
"NPC1339","Mira Pell","archive_duelist","city_19","story_plus_party_scaled","echo","talk_to_battle","313","dlg_npc1339","simulation_matrix_pool","false","generated_only","false"
"NPC1340","Nox Thane","postgame_master","city_20","story_plus_party_scaled","ember","talk_to_battle","330","dlg_npc1340","simulation_matrix_pool","false","generated_only","false"
"NPC1341","Oren Silt","route_binder","city_21","story_plus_party_scaled","tide","talk_to_battle","347","dlg_npc1341","simulation_matrix_pool","false","generated_only","false"
"NPC1342","Pax Keir","city_binder","city_22","story_plus_party_scaled","verdance","talk_to_battle","364","dlg_npc1342","simulation_matrix_pool","false","generated_only","false"
"NPC1343","Quin Noct","arena_apprentice","city_23","story_plus_party_scaled","stone","talk_to_battle","381","dlg_npc1343","simulation_matrix_pool","false","generated_only","false"
"NPC1344","Rhea Arc","veyr_scout","city_24","story_plus_party_scaled","gale","talk_to_battle","398","dlg_npc1344","simulation_matrix_pool","false","generated_only","false"
"NPC1345","Senn Holt","relic_hunter","city_25","story_plus_party_scaled","spark","talk_to_battle","415","dlg_npc1345","simulation_matrix_pool","false","generated_only","false"
"NPC1346","Talia Sol","prism_student","city_26","story_plus_party_scaled","frost","talk_to_battle","432","dlg_npc1346","simulation_matrix_pool","false","generated_only","false"
"NPC1347","Uma Maren","field_medic","city_27","story_plus_party_scaled","metal","talk_to_battle","449","dlg_npc1347","simulation_matrix_pool","false","generated_only","false"
"NPC1348","Venn Tor","storm_sailor","city_28","story_plus_party_scaled","shade","talk_to_battle","466","dlg_npc1348","simulation_matrix_pool","false","generated_only","false"
"NPC1349","Wren Vale","archive_duelist","city_29","story_plus_party_scaled","radiant","talk_to_battle","483","dlg_npc1349","simulation_matrix_pool","false","generated_only","false"
"NPC1350","Xara Quill","postgame_master","city_30","story_plus_party_scaled","mind","talk_to_battle","500","dlg_npc1350","simulation_matrix_pool","false","generated_only","false"
"NPC1351","Yven Nox","route_binder","city_01","story_plus_party_scaled","echo","talk_to_battle","517","dlg_npc1351","simulation_matrix_pool","false","generated_only","false"
"NPC1352","Zale Reed","city_binder","city_02","story_plus_party_scaled","shade","talk_to_battle","534","dlg_npc1352","simulation_matrix_pool","false","generated_only","false"
"NPC1353","Ari Esh","arena_apprentice","city_03","story_plus_party_scaled","ember","talk_to_battle","551","dlg_npc1353","simulation_matrix_pool","false","generated_only","false"
"NPC1354","Bela Rusk","veyr_scout","city_04","story_plus_party_scaled","tide","talk_to_battle","568","dlg_npc1354","simulation_matrix_pool","false","generated_only","false"
"NPC1355","Cato Voss","relic_hunter","city_05","story_plus_party_scaled","verdance","talk_to_battle","585","dlg_npc1355","simulation_matrix_pool","false","generated_only","false"
"NPC1356","Dena Rook","prism_student","city_06","story_plus_party_scaled","stone","talk_to_battle","602","dlg_npc1356","simulation_matrix_pool","false","generated_only","false"
"NPC1357","Eron Fenn","field_medic","city_07","story_plus_party_scaled","gale","talk_to_battle","619","dlg_npc1357","simulation_matrix_pool","false","generated_only","false"
"NPC1358","Fia Wren","storm_sailor","city_08","story_plus_party_scaled","spark","talk_to_battle","636","dlg_npc1358","simulation_matrix_pool","false","generated_only","false"
"NPC1359","Garr Pell","archive_duelist","city_09","story_plus_party_scaled","frost","talk_to_battle","653","dlg_npc1359","simulation_matrix_pool","false","generated_only","false"
"NPC1360","Hale Thane","postgame_master","city_10","story_plus_party_scaled","metal","talk_to_battle","670","dlg_npc1360","simulation_matrix_pool","false","generated_only","false"
"NPC1361","Ira Silt","route_binder","city_11","story_plus_party_scaled","shade","talk_to_battle","687","dlg_npc1361","simulation_matrix_pool","false","generated_only","false"
