"echoform_id","echoform_name","level","technique_id","technique_name","element","source"
"E192","Verdantwing","16","TC432","Echo Howl","echo","level_up"
"E192","Verdantwing","20","TC449","Gale Orbit","gale","level_up"
"E192","Verdantwing","25","TC156","Echo Pulse","echo","level_up"
"E192","Verdantwing","30","TC161","Gale Step","gale","level_up"
"E192","Verdantwing","36","TC324","Echo Bind","echo","level_up"
"E192","Verdantwing","44","TC329","Gale Orbit","gale","level_up"
"E192","Verdantwing","52","TC048","Echo Rush","echo","level_up"
"E192","Verdantwing","62","TC041","Gale Step","gale","level_up"
"E193","Sparkhorn","1","TC037","Ember Fang","ember","level_up"
"E193","Sparkhorn","4","TC121","Ember Snap","ember","level_up"
"E193","Sparkhorn","8","TC205","Ember Mirror","ember","level_up"
"E193","Sparkhorn","12","TC289","Ember Song","ember","level_up"
"E193","Sparkhorn","16","TC373","Ember Guard","ember","level_up"
"E193","Sparkhorn","20","TC001","Ember Snap","ember","level_up"
"E193","Sparkhorn","25","TC085","Ember Mirror","ember","level_up"
"E193","Sparkhorn","30","TC169","Ember Song","ember","level_up"
"E193","Sparkhorn","36","TC253","Ember Guard","ember","level_up"
"E193","Sparkhorn","44","TC337","Ember Fang","ember","level_up"
"E193","Sparkhorn","52","TC421","Ember Snap","ember","level_up"
"E193","Sparkhorn","62","TC049","Ember Song","ember","level_up"
"E194","Brinecoil","1","TC050","Tide Blade","tide","level_up"
"E194","Brinecoil","4","TC134","Tide Crash","tide","level_up"
"E194","Brinecoil","8","TC218","Tide Bloom","tide","level_up"
"E194","Brinecoil","12","TC302","Tide Surge","tide","level_up"
"E194","Brinecoil","16","TC386","Tide Drift","tide","level_up"
"E194","Brinecoil","20","TC014","Tide Crash","tide","level_up"
"E194","Brinecoil","25","TC098","Tide Bloom","tide","level_up"
"E194","Brinecoil","30","TC182","Tide Surge","tide","level_up"
"E194","Brinecoil","36","TC266","Tide Drift","tide","level_up"
"E194","Brinecoil","44","TC350","Tide Blade","tide","level_up"
"E194","Brinecoil","52","TC434","Tide Crash","tide","level_up"
"E194","Brinecoil","62","TC062","Tide Surge","tide","level_up"
"E195","Lurkflare","1","TC063","Verdance Veil","verdance","level_up"
"E195","Lurkflare","4","TC212","Metal Surge","metal","level_up"
"E195","Lurkflare","8","TC231","Verdance Nova","verdance","level_up"
"E195","Lurkflare","12","TC380","Metal Blade","metal","level_up"
"E195","Lurkflare","16","TC399","Verdance Ward","verdance","level_up"
"E195","Lurkflare","20","TC104","Metal Crash","metal","level_up"
"E195","Lurkflare","25","TC111","Verdance Nova","verdance","level_up"
"E195","Lurkflare","30","TC272","Metal Surge","metal","level_up"
"E195","Lurkflare","36","TC279","Verdance Ward","verdance","level_up"
"E195","Lurkflare","44","TC440","Metal Blade","metal","level_up"
"E195","Lurkflare","52","TC447","Verdance Aegis","verdance","level_up"
"E195","Lurkflare","62","TC164","Metal Crash","metal","level_up"
"E196","Snowjaw","1","TC076","Stone Field","stone","level_up"
"E196","Snowjaw","4","TC160","Stone Lance","stone","level_up"
"E196","Snowjaw","8","TC244","Stone Spiral","stone","level_up"
"E196","Snowjaw","12","TC328","Stone Burst","stone","level_up"
"E196","Snowjaw","16","TC412","Stone Rift","stone","level_up"
"E196","Snowjaw","20","TC040","Stone Lance","stone","level_up"
"E196","Snowjaw","25","TC124","Stone Spiral","stone","level_up"
"E196","Snowjaw","30","TC208","Stone Burst","stone","level_up"
"E196","Snowjaw","36","TC292","Stone Rift","stone","level_up"
"E196","Snowjaw","44","TC376","Stone Field","stone","level_up"
"E196","Snowjaw","52","TC004","Stone Spiral","stone","level_up"
"E196","Snowjaw","62","TC088","Stone Burst","stone","level_up"
"E197","Copperroot","1","TC089","Gale Orbit","gale","level_up"
"E197","Copperroot","4","TC173","Gale Comet","gale","level_up"
"E197","Copperroot","8","TC257","Gale Mark","gale","level_up"
"E197","Copperroot","12","TC341","Gale Step","gale","level_up"
"E197","Copperroot","16","TC425","Gale Crown","gale","level_up"
"E197","Copperroot","20","TC053","Gale Comet","gale","level_up"
"E197","Copperroot","25","TC137","Gale Mark","gale","level_up"
"E197","Copperroot","30","TC221","Gale Step","gale","level_up"
"E197","Copperroot","36","TC305","Gale Crown","gale","level_up"
"E197","Copperroot","44","TC389","Gale Orbit","gale","level_up"
"E197","Copperroot","52","TC017","Gale Mark","gale","level_up"
"E197","Copperroot","62","TC101","Gale Step","gale","level_up"
"E198","Galekit","1","TC102","Spark Howl","spark","level_up"
"E198","Galekit","4","TC251","Mind Step","mind","level_up"
"E198","Galekit","8","TC270","Spark Needle","spark","level_up"
"E198","Galekit","12","TC419","Mind Orbit","mind","level_up"
"E198","Galekit","16","TC438","Spark Rush","spark","level_up"
"E198","Galekit","20","TC143","Mind Comet","mind","level_up"
"E198","Galekit","25","TC150","Spark Needle","spark","level_up"
"E198","Galekit","30","TC311","Mind Step","mind","level_up"
"E198","Galekit","36","TC318","Spark Rush","spark","level_up"
"E198","Galekit","44","TC035","Mind Crown","mind","level_up"
"E198","Galekit","52","TC030","Spark Needle","spark","level_up"
"E198","Galekit","62","TC203","Mind Comet","mind","level_up"
"E199","Mindmantle","1","TC175","Frost Mirror","frost","level_up"
"E199","Mindmantle","4","TC259","Frost Song","frost","level_up"
"E199","Mindmantle","8","TC343","Frost Guard","frost","level_up"
"E199","Mindmantle","12","TC427","Frost Fang","frost","level_up"
"E199","Mindmantle","16","TC067","Frost Fang","frost","level_up"
"E199","Mindmantle","20","TC151","Frost Snap","frost","level_up"
"E199","Mindmantle","25","TC235","Frost Mirror","frost","level_up"
"E199","Mindmantle","30","TC319","Frost Song","frost","level_up"
"E199","Mindmantle","36","TC403","Frost Guard","frost","level_up"
"E199","Mindmantle","44","TC043","Frost Guard","frost","level_up"
"E199","Mindmantle","52","TC127","Frost Fang","frost","level_up"
"E199","Mindmantle","62","TC211","Frost Snap","frost","level_up"
"E200","Nullmoth","1","TC188","Metal Bloom","metal","level_up"
"E200","Nullmoth","4","TC272","Metal Surge","metal","level_up"
"E200","Nullmoth","8","TC356","Metal Drift","metal","level_up"
"E200","Nullmoth","12","TC440","Metal Blade","metal","level_up"
"E200","Nullmoth","16","TC080","Metal Blade","metal","level_up"
"E200","Nullmoth","20","TC164","Metal Crash","metal","level_up"
"E200","Nullmoth","25","TC248","Metal Bloom","metal","level_up"
"E200","Nullmoth","30","TC332","Metal Surge","metal","level_up"
"E200","Nullmoth","36","TC416","Metal Drift","metal","level_up"
"E200","Nullmoth","44","TC056","Metal Drift","metal","level_up"
"E200","Nullmoth","52","TC140","Metal Blade","metal","level_up"
"E200","Nullmoth","62","TC224","Metal Crash","metal","level_up"
"E201","Emberrusk","1","TC201","Shade Nova","shade","level_up"
"E201","Emberrusk","4","TC218","Tide Bloom","tide","level_up"
"E201","Emberrusk","8","TC369","Shade Ward","shade","level_up"
"E201","Emberrusk","12","TC386","Tide Drift","tide","level_up"
"E201","Emberrusk","16","TC093","Shade Veil","shade","level_up"
"E201","Emberrusk","20","TC098","Tide Bloom","tide","level_up"
"E201","Emberrusk","25","TC261","Shade Nova","shade","level_up"
"E201","Emberrusk","30","TC266","Tide Drift","tide","level_up"
"E201","Emberrusk","36","TC429","Shade Ward","shade","level_up"
"E201","Emberrusk","44","TC434","Tide Crash","tide","level_up"
"E201","Emberrusk","52","TC153","Shade Veil","shade","level_up"
"E201","Emberrusk","62","TC146","Tide Drift","tide","level_up"
"E202","Tidewing","1","TC214","Radiant Spiral","radiant","level_up"
"E202","Tidewing","4","TC298","Radiant Burst","radiant","level_up"
"E202","Tidewing","8","TC382","Radiant Rift","radiant","level_up"
"E202","Tidewing","12","TC022","Radiant Rift","radiant","level_up"
"E202","Tidewing","16","TC106","Radiant Field","radiant","level_up"
"E202","Tidewing","20","TC190","Radiant Lance","radiant","level_up"
"E202","Tidewing","25","TC274","Radiant Spiral","radiant","level_up"
"E202","Tidewing","30","TC358","Radiant Burst","radiant","level_up"
"E202","Tidewing","36","TC442","Radiant Rift","radiant","level_up"
"E202","Tidewing","44","TC082","Radiant Rift","radiant","level_up"
"E202","Tidewing","52","TC166","Radiant Field","radiant","level_up"
"E202","Tidewing","62","TC250","Radiant Lance","radiant","level_up"
"E203","Mosscrab","1","TC227","Mind Mark","mind","level_up"
"E203","Mosscrab","4","TC311","Mind Step","mind","level_up"
"E203","Mosscrab","8","TC395","Mind Crown","mind","level_up"
"E203","Mosscrab","12","TC035","Mind Crown","mind","level_up"
"E203","Mosscrab","16","TC119","Mind Orbit","mind","level_up"
"E203","Mosscrab","20","TC203","Mind Comet","mind","level_up"
"E203","Mosscrab","25","TC287","Mind Mark","mind","level_up"
"E203","Mosscrab","30","TC371","Mind Step","mind","level_up"
"E203","Mosscrab","36","TC011","Mind Step","mind","level_up"
"E203","Mosscrab","44","TC095","Mind Crown","mind","level_up"
"E203","Mosscrab","52","TC179","Mind Orbit","mind","level_up"
"E203","Mosscrab","62","TC263","Mind Comet","mind","level_up"
"E204","Shadequill","1","TC240","Echo Needle","echo","level_up"
"E204","Shadequill","4","TC257","Gale Mark","gale","level_up"
"E204","Shadequill","8","TC408","Echo Rush","echo","level_up"
"E204","Shadequill","12","TC425","Gale Crown","gale","level_up"
"E204","Shadequill","16","TC132","Echo Howl","echo","level_up"
"E204","Shadequill","20","TC137","Gale Mark","gale","level_up"
"E204","Shadequill","25","TC300","Echo Needle","echo","level_up"
"E204","Shadequill","30","TC305","Gale Crown","gale","level_up"
"E204","Shadequill","36","TC024","Echo Bind","echo","level_up"
"E204","Shadequill","44","TC017","Gale Mark","gale","level_up"
"E204","Shadequill","52","TC192","Echo Howl","echo","level_up"
"E204","Shadequill","62","TC185","Gale Crown","gale","level_up"
"E205","Lumebuck","1","TC181","Ember Snap","ember","level_up"
"E205","Lumebuck","4","TC265","Ember Mirror","ember","level_up"
"E205","Lumebuck","8","TC349","Ember Song","ember","level_up"
"E205","Lumebuck","12","TC433","Ember Guard","ember","level_up"
"E205","Lumebuck","16","TC061","Ember Snap","ember","level_up"
"E205","Lumebuck","20","TC145","Ember Mirror","ember","level_up"
"E205","Lumebuck","25","TC229","Ember Song","ember","level_up"
"E205","Lumebuck","30","TC313","Ember Guard","ember","level_up"
"E205","Lumebuck","36","TC397","Ember Fang","ember","level_up"
"E205","Lumebuck","44","TC025","Ember Mirror","ember","level_up"
"E205","Lumebuck","52","TC109","Ember Song","ember","level_up"
"E205","Lumebuck","62","TC193","Ember Guard","ember","level_up"
"E206","Stonevole","1","TC194","Tide Crash","tide","level_up"
"E206","Stonevole","4","TC278","Tide Bloom","tide","level_up"
"E206","Stonevole","8","TC362","Tide Surge","tide","level_up"
"E206","Stonevole","12","TC446","Tide Drift","tide","level_up"
"E206","Stonevole","16","TC074","Tide Crash","tide","level_up"
"E206","Stonevole","20","TC158","Tide Bloom","tide","level_up"
"E206","Stonevole","25","TC242","Tide Surge","tide","level_up"
"E206","Stonevole","30","TC326","Tide Drift","tide","level_up"
"E206","Stonevole","36","TC410","Tide Blade","tide","level_up"
"E206","Stonevole","44","TC038","Tide Bloom","tide","level_up"
"E206","Stonevole","52","TC122","Tide Surge","tide","level_up"
"E206","Stonevole","62","TC206","Tide Drift","tide","level_up"
"E207","Voltfinch","1","TC207","Verdance Aegis","verdance","level_up"
"E207","Voltfinch","4","TC356","Metal Drift","metal","level_up"
"E207","Voltfinch","8","TC375","Verdance Thread","verdance","level_up"
"E207","Voltfinch","12","TC080","Metal Blade","metal","level_up"
"E207","Voltfinch","16","TC087","Verdance Aegis","verdance","level_up"
"E207","Voltfinch","20","TC248","Metal Bloom","metal","level_up"
"E207","Voltfinch","25","TC255","Verdance Thread","verdance","level_up"
"E207","Voltfinch","30","TC416","Metal Drift","metal","level_up"
"E207","Voltfinch","36","TC423","Verdance Veil","verdance","level_up"
"E207","Voltfinch","44","TC140","Metal Blade","metal","level_up"
"E207","Voltfinch","52","TC135","Verdance Thread","verdance","level_up"
"E207","Voltfinch","62","TC308","Metal Bloom","metal","level_up"
"E208","Frostmant","1","TC220","Stone Lance","stone","level_up"
"E208","Frostmant","4","TC304","Stone Spiral","stone","level_up"
"E208","Frostmant","8","TC388","Stone Burst","stone","level_up"
"E208","Frostmant","12","TC016","Stone Field","stone","level_up"
"E208","Frostmant","16","TC100","Stone Lance","stone","level_up"
"E208","Frostmant","20","TC184","Stone Spiral","stone","level_up"
"E208","Frostmant","25","TC268","Stone Burst","stone","level_up"
"E208","Frostmant","30","TC352","Stone Rift","stone","level_up"
"E208","Frostmant","36","TC436","Stone Field","stone","level_up"
"E208","Frostmant","44","TC064","Stone Spiral","stone","level_up"
"E208","Frostmant","52","TC148","Stone Burst","stone","level_up"
"E208","Frostmant","62","TC232","Stone Rift","stone","level_up"
"E209","Ironbloom","1","TC233","Gale Comet","gale","level_up"
"E209","Ironbloom","4","TC317","Gale Mark","gale","level_up"
"E209","Ironbloom","8","TC401","Gale Step","gale","level_up"
"E209","Ironbloom","12","TC029","Gale Orbit","gale","level_up"
"E209","Ironbloom","16","TC113","Gale Comet","gale","level_up"
"E209","Ironbloom","20","TC197","Gale Mark","gale","level_up"
"E209","Ironbloom","25","TC281","Gale Step","gale","level_up"
"E209","Ironbloom","30","TC365","Gale Crown","gale","level_up"
"E209","Ironbloom","36","TC449","Gale Orbit","gale","level_up"
"E209","Ironbloom","44","TC077","Gale Mark","gale","level_up"
"E209","Ironbloom","52","TC161","Gale Step","gale","level_up"
"E209","Ironbloom","62","TC245","Gale Crown","gale","level_up"
"E210","Echopincer","1","TC246","Spark Pulse","spark","level_up"
"E210","Echopincer","4","TC395","Mind Crown","mind","level_up"
"E210","Echopincer","8","TC414","Spark Bind","spark","level_up"
"E210","Echopincer","12","TC119","Mind Orbit","mind","level_up"
"E210","Echopincer","16","TC126","Spark Pulse","spark","level_up"
"E210","Echopincer","20","TC287","Mind Mark","mind","level_up"
"E210","Echopincer","25","TC294","Spark Bind","spark","level_up"
"E210","Echopincer","30","TC011","Mind Step","mind","level_up"
"E210","Echopincer","36","TC006","Spark Pulse","spark","level_up"
"E210","Echopincer","44","TC179","Mind Orbit","mind","level_up"
"E210","Echopincer","52","TC174","Spark Bind","spark","level_up"
"E210","Echopincer","62","TC347","Mind Mark","mind","level_up"
"E211","Ashroot","1","TC319","Frost Song","frost","level_up"
"E211","Ashroot","4","TC403","Frost Guard","frost","level_up"
"E211","Ashroot","8","TC043","Frost Guard","frost","level_up"
"E211","Ashroot","12","TC127","Frost Fang","frost","level_up"
"E211","Ashroot","16","TC211","Frost Snap","frost","level_up"
"E211","Ashroot","20","TC295","Frost Mirror","frost","level_up"
"E211","Ashroot","25","TC379","Frost Song","frost","level_up"
"E211","Ashroot","30","TC019","Frost Song","frost","level_up"
"E211","Ashroot","36","TC103","Frost Guard","frost","level_up"
"E211","Ashroot","44","TC187","Frost Fang","frost","level_up"
"E211","Ashroot","52","TC271","Frost Snap","frost","level_up"
"E211","Ashroot","62","TC355","Frost Mirror","frost","level_up"
"E212","Brinehare","1","TC332","Metal Surge","metal","level_up"
"E212","Brinehare","4","TC416","Metal Drift","metal","level_up"
"E212","Brinehare","8","TC056","Metal Drift","metal","level_up"
"E212","Brinehare","12","TC140","Metal Blade","metal","level_up"
"E212","Brinehare","16","TC224","Metal Crash","metal","level_up"
"E212","Brinehare","20","TC308","Metal Bloom","metal","level_up"
"E212","Brinehare","25","TC392","Metal Surge","metal","level_up"
"E212","Brinehare","30","TC032","Metal Surge","metal","level_up"
"E212","Brinehare","36","TC116","Metal Drift","metal","level_up"
"E212","Brinehare","44","TC200","Metal Blade","metal","level_up"
"E212","Brinehare","52","TC284","Metal Crash","metal","level_up"
"E212","Brinehare","62","TC368","Metal Bloom","metal","level_up"
"E213","Galebloom","1","TC345","Shade Thread","shade","level_up"
"E213","Galebloom","4","TC362","Tide Surge","tide","level_up"
"E213","Galebloom","8","TC069","Shade Ward","shade","level_up"
"E213","Galebloom","12","TC074","Tide Crash","tide","level_up"
"E213","Galebloom","16","TC237","Shade Aegis","shade","level_up"
"E213","Galebloom","20","TC242","Tide Surge","tide","level_up"
"E213","Galebloom","25","TC405","Shade Thread","shade","level_up"
"E213","Galebloom","30","TC410","Tide Blade","tide","level_up"
"E213","Galebloom","36","TC129","Shade Ward","shade","level_up"
"E213","Galebloom","44","TC122","Tide Surge","tide","level_up"
"E213","Galebloom","52","TC297","Shade Aegis","shade","level_up"
"E213","Galebloom","62","TC290","Tide Blade","tide","level_up"
"E214","Mindfin","1","TC358","Radiant Burst","radiant","level_up"
"E214","Mindfin","4","TC442","Radiant Rift","radiant","level_up"
"E214","Mindfin","8","TC082","Radiant Rift","radiant","level_up"
"E214","Mindfin","12","TC166","Radiant Field","radiant","level_up"
"E214","Mindfin","16","TC250","Radiant Lance","radiant","level_up"
"E214","Mindfin","20","TC334","Radiant Spiral","radiant","level_up"
