"npc_id","npc_name","world_role","placed_in_world","team_size","level_policy","base_level","can_scale_to_player","species_1","species_2","species_3","species_4","species_5","species_6","contains_legendary","held_item_tier","ai_tier"
"NPC1298","Xara Wren","simulation_matrix_pool","false","3","story_plus_party_scaled","23","false","E071","E100","E129","","","","false","none","normal"
"NPC1299","Yven Pell","simulation_matrix_pool","false","3","story_plus_party_scaled","27","false","E091","E120","E149","","","","false","none","normal"
"NPC1300","Zale Thane","simulation_matrix_pool","false","4","story_plus_party_scaled","31","true","E111","E140","E169","E198","","","false","none","normal"
"NPC1301","Ari Silt","simulation_matrix_pool","false","4","story_plus_party_scaled","35","true","E131","E160","E189","E218","","","false","none","normal"
"NPC1302","Bela Keir","simulation_matrix_pool","false","4","story_plus_party_scaled","39","true","E151","E180","E209","E238","","","false","standard","normal"
"NPC1303","Cato Noct","simulation_matrix_pool","false","4","story_plus_party_scaled","43","true","E171","E200","E229","E258","","","false","standard","normal"
"NPC1304","Dena Arc","simulation_matrix_pool","false","4","story_plus_party_scaled","39","true","E191","E220","E249","E278","","","false","standard","normal"
"NPC1305","Eron Holt","simulation_matrix_pool","false","4","story_plus_party_scaled","43","true","E211","E240","E269","E013","","","false","standard","smart"
"NPC1306","Fia Sol","simulation_matrix_pool","false","4","story_plus_party_scaled","47","true","E231","E260","E004","E033","","","false","standard","smart"
"NPC1307","Garr Maren","simulation_matrix_pool","false","4","story_plus_party_scaled","51","true","E251","E280","E024","E053","","","false","standard","smart"
"NPC1308","Hale Tor","simulation_matrix_pool","false","5","story_plus_party_scaled","55","true","E271","E015","E044","E073","E102","","false","standard","smart"
"NPC1309","Ira Vale","simulation_matrix_pool","false","5","story_plus_party_scaled","59","true","E006","E035","E064","E093","E122","","false","standard","smart"
"NPC1310","Juno Quill","simulation_matrix_pool","false","5","story_plus_party_scaled","63","true","E026","E055","E084","E113","E142","","false","standard","smart"
"NPC1311","Kira Nox","simulation_matrix_pool","false","5","story_plus_party_scaled","67","true","E046","E075","E104","E133","E162","","false","standard","smart"
"NPC1312","Lio Reed","simulation_matrix_pool","false","5","story_plus_party_scaled","63","true","E066","E095","E124","E153","E182","","false","standard","smart"
"NPC1313","Mira Esh","simulation_matrix_pool","false","5","story_plus_party_scaled","67","true","E086","E115","E144","E173","E202","","false","standard","smart"
"NPC1314","Nox Rusk","simulation_matrix_pool","false","5","story_plus_party_scaled","71","true","E106","E135","E164","E193","E222","","false","standard","smart"
"NPC1315","Oren Voss","simulation_matrix_pool","false","6","story_plus_party_scaled","75","true","E126","E155","E184","E213","E242","E271","false","advanced","expert"
"NPC1316","Pax Rook","simulation_matrix_pool","false","6","story_plus_party_scaled","79","true","E146","E175","E204","E233","E262","E006","false","advanced","expert"
"NPC1317","Quin Fenn","simulation_matrix_pool","false","6","story_plus_party_scaled","83","true","E166","E195","E224","E253","E282","E026","false","advanced","expert"
"NPC1318","Rhea Wren","simulation_matrix_pool","false","6","story_plus_party_scaled","87","true","E186","E215","E244","E273","E017","E046","false","advanced","expert"
"NPC1319","Senn Pell","simulation_matrix_pool","false","6","story_plus_party_scaled","91","true","E206","E235","E264","E008","E037","E066","false","advanced","expert"
"NPC1320","Talia Thane","simulation_matrix_pool","false","6","story_plus_party_scaled","87","true","E226","E255","E284","E028","E057","E086","false","advanced","expert"
"NPC1321","Uma Silt","simulation_matrix_pool","false","2","story_plus_party_scaled","3","false","E141","E170","","","","","false","none","basic"
"NPC1322","Venn Keir","simulation_matrix_pool","false","2","story_plus_party_scaled","5","false","E161","E190","","","","","false","none","basic"
"NPC1323","Wren Noct","simulation_matrix_pool","false","2","story_plus_party_scaled","9","false","E181","E210","","","","","false","none","basic"
"NPC1324","Xara Arc","simulation_matrix_pool","false","3","story_plus_party_scaled","13","false","E201","E230","E259","","","","false","none","basic"
"NPC1325","Yven Holt","simulation_matrix_pool","false","3","story_plus_party_scaled","17","false","E221","E250","E279","","","","false","none","basic"
"NPC1326","Zale Sol","simulation_matrix_pool","false","3","story_plus_party_scaled","21","false","E241","E270","E014","","","","false","none","normal"
"NPC1327","Ari Maren","simulation_matrix_pool","false","3","story_plus_party_scaled","25","false","E261","E005","E034","","","","false","none","normal"
"NPC1328","Bela Tor","simulation_matrix_pool","false","3","story_plus_party_scaled","21","false","E281","E025","E054","","","","false","none","normal"
"NPC1329","Cato Vale","simulation_matrix_pool","false","3","story_plus_party_scaled","25","false","E016","E045","E074","","","","false","none","normal"
"NPC1330","Dena Quill","simulation_matrix_pool","false","4","story_plus_party_scaled","29","true","E036","E065","E094","E123","","","false","none","normal"
"NPC1331","Eron Nox","simulation_matrix_pool","false","4","story_plus_party_scaled","33","true","E056","E085","E114","E143","","","false","none","normal"
"NPC1332","Fia Reed","simulation_matrix_pool","false","4","story_plus_party_scaled","37","true","E076","E105","E134","E163","","","false","standard","normal"
"NPC1333","Garr Esh","simulation_matrix_pool","false","4","story_plus_party_scaled","41","true","E096","E125","E154","E183","","","false","standard","normal"
"NPC1334","Hale Rusk","simulation_matrix_pool","false","4","story_plus_party_scaled","45","true","E116","E145","E174","E203","","","false","standard","normal"
"NPC1335","Ira Voss","simulation_matrix_pool","false","4","story_plus_party_scaled","49","true","E136","E165","E194","E223","","","false","standard","smart"
"NPC1336","Juno Rook","simulation_matrix_pool","false","4","story_plus_party_scaled","45","true","E156","E185","E214","E243","","","false","standard","smart"
"NPC1337","Kira Fenn","simulation_matrix_pool","false","4","story_plus_party_scaled","49","true","E176","E205","E234","E263","","","false","standard","smart"
"NPC1338","Lio Wren","simulation_matrix_pool","false","5","story_plus_party_scaled","53","true","E196","E225","E254","E283","E027","","false","standard","smart"
"NPC1339","Mira Pell","simulation_matrix_pool","false","5","story_plus_party_scaled","57","true","E216","E245","E274","E018","E047","","false","standard","smart"
"NPC1340","Nox Thane","simulation_matrix_pool","false","5","story_plus_party_scaled","61","true","E236","E265","E009","E038","E067","","false","standard","smart"
"NPC1341","Oren Silt","simulation_matrix_pool","false","5","story_plus_party_scaled","65","true","E256","E285","E029","E058","E087","","false","standard","smart"
"NPC1342","Pax Keir","simulation_matrix_pool","false","5","story_plus_party_scaled","69","true","E276","E020","E049","E078","E107","","false","standard","smart"
"NPC1343","Quin Noct","simulation_matrix_pool","false","5","story_plus_party_scaled","73","true","E011","E040","E069","E098","E127","","false","standard","smart"
"NPC1344","Rhea Arc","simulation_matrix_pool","false","5","story_plus_party_scaled","69","true","E031","E060","E089","E118","E147","","false","standard","smart"
"NPC1345","Senn Holt","simulation_matrix_pool","false","6","story_plus_party_scaled","73","true","E051","E080","E109","E138","E167","E196","false","advanced","expert"
"NPC1346","Talia Sol","simulation_matrix_pool","false","6","story_plus_party_scaled","77","true","E071","E100","E129","E158","E187","E216","false","advanced","expert"
"NPC1347","Uma Maren","simulation_matrix_pool","false","6","story_plus_party_scaled","81","true","E091","E120","E149","E178","E207","E236","false","advanced","expert"
"NPC1348","Venn Tor","simulation_matrix_pool","false","6","story_plus_party_scaled","85","true","E111","E140","E169","E198","E227","E256","false","advanced","expert"
"NPC1349","Wren Vale","simulation_matrix_pool","false","6","story_plus_party_scaled","89","true","E131","E160","E189","E218","E247","E276","false","advanced","expert"
"NPC1350","Xara Quill","simulation_matrix_pool","false","6","story_plus_party_scaled","93","true","E151","E180","E209","E238","E267","E011","false","advanced","expert"
"NPC1351","Yven Nox","simulation_matrix_pool","false","2","story_plus_party_scaled","7","false","E066","E095","","","","","false","none","basic"
"NPC1352","Zale Reed","simulation_matrix_pool","false","2","story_plus_party_scaled","3","false","E086","E115","","","","","false","none","basic"
"NPC1353","Ari Esh","simulation_matrix_pool","false","2","story_plus_party_scaled","7","false","E106","E135","","","","","false","none","basic"
"NPC1354","Bela Rusk","simulation_matrix_pool","false","3","story_plus_party_scaled","11","false","E126","E155","E184","","","","false","none","basic"
"NPC1355","Cato Voss","simulation_matrix_pool","false","3","story_plus_party_scaled","15","false","E146","E175","E204","","","","false","none","basic"
"NPC1356","Dena Rook","simulation_matrix_pool","false","3","story_plus_party_scaled","19","false","E166","E195","E224","","","","false","none","normal"
"NPC1357","Eron Fenn","simulation_matrix_pool","false","3","story_plus_party_scaled","23","false","E186","E215","E244","","","","false","none","normal"
"NPC1358","Fia Wren","simulation_matrix_pool","false","3","story_plus_party_scaled","27","false","E206","E235","E264","","","","false","none","normal"
"NPC1359","Garr Pell","simulation_matrix_pool","false","3","story_plus_party_scaled","31","false","E226","E255","E284","","","","false","none","normal"
"NPC1360","Hale Thane","simulation_matrix_pool","false","4","story_plus_party_scaled","27","true","E246","E275","E019","E048","","","false","none","normal"
"NPC1361","Ira Silt","simulation_matrix_pool","false","4","story_plus_party_scaled","31","true","E266","E010","E039","E068","","","false","none","normal"
"NPC1362","Juno Keir","simulation_matrix_pool","false","4","story_plus_party_scaled","35","true","E001","E030","E059","E088","","","false","standard","normal"
"NPC1363","Kira Noct","simulation_matrix_pool","false","4","story_plus_party_scaled","39","true","E021","E050","E079","E108","","","false","standard","normal"
"NPC1364","Lio Arc","simulation_matrix_pool","false","4","story_plus_party_scaled","43","true","E041","E070","E099","E128","","","false","standard","normal"
"NPC1365","Mira Holt","simulation_matrix_pool","false","4","story_plus_party_scaled","47","true","E061","E090","E119","E148","","","false","standard","smart"
"NPC1366","Nox Sol","simulation_matrix_pool","false","4","story_plus_party_scaled","51","true","E081","E110","E139","E168","","","false","standard","smart"
"NPC1367","Oren Maren","simulation_matrix_pool","false","4","story_plus_party_scaled","55","true","E101","E130","E159","E188","","","false","standard","smart"
"NPC1368","Pax Tor","simulation_matrix_pool","false","5","story_plus_party_scaled","51","true","E121","E150","E179","E208","E237","","false","standard","smart"
"NPC1369","Quin Vale","simulation_matrix_pool","false","5","story_plus_party_scaled","55","true","E141","E170","E199","E228","E257","","false","standard","smart"
"NPC1370","Rhea Quill","simulation_matrix_pool","false","5","story_plus_party_scaled","59","true","E161","E190","E219","E248","E277","","false","standard","smart"
"NPC1371","Senn Nox","simulation_matrix_pool","false","5","story_plus_party_scaled","63","true","E181","E210","E239","E268","E012","","false","standard","smart"
"NPC1372","Talia Reed","simulation_matrix_pool","false","5","story_plus_party_scaled","67","true","E201","E230","E259","E003","E032","","false","standard","smart"
"NPC1373","Uma Esh","simulation_matrix_pool","false","5","story_plus_party_scaled","71","true","E221","E250","E279","E023","E052","","false","standard","smart"
"NPC1374","Venn Rusk","simulation_matrix_pool","false","5","story_plus_party_scaled","75","true","E241","E270","E014","E043","E072","","false","standard","smart"
"NPC1375","Wren Voss","simulation_matrix_pool","false","6","story_plus_party_scaled","79","true","E261","E005","E034","E063","E092","E121","false","advanced","expert"
"NPC1376","Xara Rook","simulation_matrix_pool","false","6","story_plus_party_scaled","75","true","E281","E025","E054","E083","E112","E141","false","advanced","expert"
